d1,d2,d3,d4,d5,w1,w2,pitch_mm,height_mm,thickness_mm
1.000000000000000056e-01,9.900761262062152568e+00,6.660491937684812846e+00,7.106866701663028252e+00,1.000000000000000000e+01,2.824105459429008050e-02,9.813421509332298509e-02,7.758555605415627276e+00,2.261057371348532019e+00,1.524021127468683234e-01
1.028848406904994406e-01,5.615395043441244738e+00,9.554938112111200255e+00,8.331750289993523850e+00,9.657036416504038101e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.783316378744428832e+00,2.901493095389529930e+00,1.499999999999999944e-01
1.047255819724930981e-01,1.000000000000000000e+01,5.481482726354909296e+00,2.496585715851580733e+00,6.221294170475770713e+00,1.758978668793455546e-01,4.720964303034820564e-02,7.891775510506997549e+00,2.273108330069664618e+00,1.499999999999999944e-01
1.105549542124697471e-01,2.144472930244714082e-01,9.542920751208091801e+00,1.000000000000000056e-01,9.877534173492739100e+00,2.307149900957158883e-01,4.333285054324478164e-02,7.900000000000000355e+00,4.000000000000000000e+00,2.487022385846644756e-01
9.741674626714955210e+00,1.000000000000000056e-01,9.399722550052182157e+00,1.000000000000000056e-01,9.346020503606899510e+00,7.888345498758671248e-03,8.097925694805109542e-02,7.865225316770328767e+00,4.000000000000000000e+00,2.035195732906140142e-01
1.054730649064551246e-01,1.000000000000000056e-01,7.951853755222278330e+00,6.665807841696097746e+00,9.890314846433241769e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.899269843098979393e+00,2.581726948976339031e+00,2.430369268298192553e-01
1.072617684345933270e-01,1.082742859209999547e-01,8.142138411918692142e+00,9.329494723004131629e+00,7.146404244650942594e+00,4.050984028649123186e-02,1.623980476706728404e-01,7.814297331914098699e+00,2.273662324311040983e+00,1.562730747063591219e-01
8.327880973336270198e-01,1.000000000000000056e-01,8.773519203012249079e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.339244309737643371e-02,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,1.499999999999999944e-01
1.064285084605740561e-01,4.522677750413969022e+00,1.000000000000000000e+01,2.415803030372586147e+00,1.000000000000000000e+01,3.332747933161960691e-02,3.455404355796883736e-02,7.900000000000000355e+00,3.990868815759880839e+00,2.020910000974325826e-01
1.062596299630239882e-01,8.615689095990765267e+00,1.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.080887482340135361e-02,0.000000000000000000e+00,7.746720847316686864e+00,3.950024696557329573e+00,1.499999999999999944e-01
9.945244134654419810e+00,1.000000000000000056e-01,1.000000000000000000e+01,1.097591772493024670e-01,1.220200164688092781e-01,0.000000000000000000e+00,8.906699489976258044e-02,6.291760223208773262e+00,4.000000000000000000e+00,1.539351491144886064e-01
9.500322093758109432e+00,1.000000000000000056e-01,6.667085267955100925e+00,1.114886742462525560e-01,1.000000000000000056e-01,1.553834444129166548e-02,6.241628348353782385e-02,7.900000000000000355e+00,3.980308031918819101e+00,2.474422238293066123e-01
1.031292731908728388e-01,8.338321757314524518e+00,8.549182595886419378e+00,9.527295466804979185e+00,7.848730768480657538e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.775035661756754202e+00,2.449878443086458191e+00,1.499999999999999944e-01
1.000000000000000000e+01,5.452561601227685628e+00,9.127267463105029677e+00,3.448378083928111404e-01,1.012757456536808320e-01,3.676135108267354623e-02,0.000000000000000000e+00,7.900000000000000355e+00,2.217866856728384128e+00,1.499999999999999944e-01
1.000000000000000056e-01,1.070187217100161403e-01,5.804319419438870753e+00,1.007263991963150557e-01,1.000000000000000000e+01,0.000000000000000000e+00,2.926585759925721952e-02,7.872635757830244607e+00,3.952183600558098586e+00,2.460864337489368781e-01
1.015856819294817942e-01,9.158550872063393911e+00,9.035763798496450505e+00,9.839869314061797212e+00,9.428291302317699518e+00,4.646471248181988090e-02,2.736735132961030936e-02,7.899643821160316826e+00,2.226867772463381190e+00,1.533293884930682083e-01
6.031923920980314380e-01,9.631678677959433443e+00,6.175625218765399715e+00,8.559920848103930169e+00,5.151676802141836653e+00,9.886899486124597347e-01,1.000000000000000000e+00,7.900000000000000355e+00,2.255136235592003935e+00,1.530042311703275204e-01
5.943733034676200511e+00,6.941701323470455876e+00,7.354868724895633036e+00,6.802915378284155601e+00,1.011736110777519820e-01,4.999503270194512183e-02,1.780806410140422721e-02,7.900000000000000355e+00,2.556969920909176963e+00,1.541497851853524670e-01
1.000000000000000056e-01,3.020358718714055257e+00,5.312374946629711658e+00,6.596000778255826091e+00,8.562401167121972634e+00,1.864839807221956303e-01,1.087375644381439327e-01,7.900000000000000355e+00,2.200000000000000178e+00,1.499999999999999944e-01
3.869717195797366394e-01,4.324825270135109534e+00,8.969378920821224455e+00,2.612936926114554304e+00,9.122476111005692445e+00,6.628654985121602561e-01,6.306781984551609321e-01,7.900000000000000355e+00,3.874043692062936639e+00,1.499999999999999944e-01
1.020118036667364558e-01,1.078263549877229582e-01,8.534958425673737636e+00,1.000000000000000056e-01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,3.990567854440176809e+00,1.499999999999999944e-01
1.000000000000000000e+01,1.018585098565162189e-01,4.917441071940602093e+00,1.000000000000000056e-01,1.020098686880956118e-01,1.296104980563505538e-01,6.314614960747284844e-02,7.900000000000000355e+00,4.000000000000000000e+00,2.500000000000000000e-01
1.000000000000000000e+01,9.993134838276660048e+00,9.474626167953806188e+00,1.000000000000000000e+01,1.000000000000000056e-01,1.789966300789519850e-03,0.000000000000000000e+00,7.900000000000000355e+00,2.322022908376682793e+00,1.569540707970454030e-01
3.173062678706098261e+00,1.000000000000000056e-01,7.025127600757852697e+00,1.064645543827429930e-01,1.000000000000000000e+01,3.136134528604427735e-02,0.000000000000000000e+00,7.765979768748009882e+00,4.000000000000000000e+00,1.563369938306117812e-01
1.052357316680804011e+00,1.055250270978637384e-01,1.000000000000000000e+01,1.000000000000000056e-01,3.363125613798838121e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,2.265157871776265486e-01
2.777811164220890028e+00,1.000000000000000056e-01,8.357470142507505528e+00,1.048314525550819720e-01,9.604316494441379248e+00,1.595421372075574509e-02,1.607431458964514101e-02,7.886163824485865170e+00,4.000000000000000000e+00,1.577744315176773382e-01
4.317006738048854153e+00,7.564461107803866824e+00,7.624018507840083281e+00,8.908321456249026937e+00,1.000000000000000000e+01,5.021562498452260617e-03,0.000000000000000000e+00,7.860085002269806331e+00,2.200000000000000178e+00,1.555193475458279129e-01
1.000000000000000000e+01,4.642895555692513554e+00,9.622782240105685503e+00,9.261490657980852248e+00,9.502152631182124054e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.844888935706887167e+00,2.200000000000000178e+00,1.500021813354886213e-01
1.000000000000000000e+01,1.028146771325181286e-01,9.367250681289213787e+00,1.382084813350708541e-01,1.000000000000000056e-01,0.000000000000000000e+00,5.429585233061060001e-02,5.813037023807046566e+00,4.000000000000000000e+00,1.610230003187325676e-01
1.000000000000000056e-01,1.049330631958516336e-01,9.905630955714009644e+00,1.000000000000000056e-01,9.340480340372440793e+00,0.000000000000000000e+00,7.407175164952123358e-03,7.765805267088786046e+00,4.000000000000000000e+00,1.542690254526604132e-01
9.822458705305900040e+00,1.000000000000000056e-01,5.084392631896882619e+00,1.049942178668631931e-01,1.099002604098811009e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.880124996869346532e+00,3.906956337633047394e+00,2.484539661812647238e-01
9.649616979745425649e-01,1.000000000000000056e-01,8.063640382536760853e+00,1.000000000000000056e-01,1.000000000000000000e+01,3.141642341193149474e-02,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,1.510499447390334371e-01
1.047648958293880689e-01,1.097767811009557892e-01,8.092721773279674125e+00,1.000000000000000056e-01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,3.937859949465910336e+00,2.500000000000000000e-01
5.775544464259579902e-01,1.000000000000000056e-01,9.609144017981098074e+00,1.005202098169158398e-01,3.693090805895327566e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.843243541314132372e+00,4.000000000000000000e+00,2.260681476697836423e-01
9.519745963991608662e+00,1.000000000000000056e-01,8.856219404890387281e+00,1.000000000000000056e-01,1.000000000000000000e+01,3.104674062911352752e-03,3.082932080116833340e-02,7.900000000000000355e+00,2.731702290249346632e+00,2.463485288578461385e-01
8.426025550771271355e+00,6.518170935533622590e+00,6.797226816653060943e+00,9.970631899690506117e+00,1.016191585128692759e-01,3.707717148152484682e-02,0.000000000000000000e+00,7.768408832024642940e+00,2.207851679859424543e+00,1.560272699025851140e-01
9.595033675461204226e+00,1.000000000000000056e-01,5.161748307126464042e+00,1.053639012107776551e-01,1.040067714312195302e-01,6.004009487483721874e-02,7.929479086140811539e-02,7.685345312107823901e+00,3.053242645853345039e+00,2.369376713010262758e-01
2.525739108062136307e+00,1.000000000000000056e-01,7.433929517214129312e+00,1.000000000000000056e-01,9.793036573573543180e+00,8.151368543399446082e-03,2.371064159935994120e-02,7.863824136247630214e+00,4.000000000000000000e+00,1.512670584815649921e-01
3.092612448233015288e-01,1.067506371433782353e-01,9.186982792988628077e+00,1.017803433690284420e-01,1.000000000000000000e+01,6.433581176672605213e-03,0.000000000000000000e+00,7.872619255447988351e+00,4.000000000000000000e+00,1.499999999999999944e-01
1.006806021569453674e-01,1.104876366456613301e-01,9.028486415816447064e+00,1.000000000000000000e+01,8.934979760764978352e+00,9.020932713522700208e-02,2.258301298487832010e-01,7.873215812601912056e+00,2.200000000000000178e+00,1.762569564931454613e-01
1.503996020780653531e-01,1.000000000000000056e-01,9.225622546056438722e+00,1.020708113540511192e-01,9.941812170133466964e+00,9.824856450550485398e-01,9.705501541010636002e-01,7.900000000000000355e+00,3.985857006560838744e+00,2.446152624278045418e-01
1.000000000000000056e-01,1.000000000000000056e-01,1.000000000000000000e+01,1.000000000000000056e-01,9.748493589973849183e+00,3.059498325369165023e-02,1.732570409089188856e-02,7.858427210944090469e+00,3.968265155585254167e+00,2.283659205589824437e-01
1.000000000000000000e+01,1.000000000000000056e-01,9.009453830300776289e+00,1.008929303203413008e-01,1.000000000000000000e+01,7.718013048926292141e-02,5.826199855292248792e-02,7.900000000000000355e+00,4.000000000000000000e+00,1.576027398439769356e-01
3.524756890601119963e+00,3.895856751875836022e+00,4.233449555450312651e+00,2.933179694681029126e+00,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.880629587818543058e+00,3.928414448977090245e+00,1.518592138827860316e-01
1.060420877230119907e-01,1.000000000000000056e-01,1.000000000000000000e+01,1.028726210510936129e-01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,3.924559461322978393e+00,2.500000000000000000e-01
1.055886533361971857e-01,1.000000000000000056e-01,6.581812110220539580e+00,1.000000000000000056e-01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,3.954063586466149971e+00,2.469240816950844242e-01
1.000000000000000056e-01,1.000000000000000056e-01,7.834057741454635959e+00,1.000000000000000056e-01,9.822374052644535780e+00,2.228989111203531857e-03,0.000000000000000000e+00,7.881997606321285765e+00,3.927071836296266216e+00,2.500000000000000000e-01
1.000000000000000000e+01,1.018787946489796425e-01,1.000000000000000000e+01,1.071896175531683870e-01,4.084068179140101784e-01,1.000349319358089135e-02,8.333727308978352427e-03,6.759303349735517941e+00,4.000000000000000000e+00,1.505475938663591862e-01
9.433827364879709521e+00,1.055958879868255651e-01,5.173994118046316260e+00,1.001054966662090345e-01,1.061520271365871404e-01,0.000000000000000000e+00,4.171446713347611024e-02,7.637656582662694760e+00,3.775278494552485320e+00,1.499999999999999944e-01
9.793894405530940261e+00,1.000000000000000056e-01,4.856740962077505941e+00,1.000347191336572322e-01,1.000000000000000056e-01,0.000000000000000000e+00,6.465646971408642307e-02,7.821479931769512284e+00,3.686999243488908284e+00,1.499999999999999944e-01
1.000000000000000056e-01,1.000000000000000000e+01,6.003263466893337785e+00,5.306806451965769611e+00,9.861818751822269746e+00,7.301456910530450262e-02,1.379149126549385554e-02,7.830619878115008703e+00,2.386953467454559163e+00,1.499999999999999944e-01
1.000000000000000000e+01,1.003553018039901740e-01,9.253206358277200394e+00,1.031931536644919573e-01,9.985470715734532376e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,2.715935846161548817e+00,2.327489892996712773e-01
7.558940727835003592e+00,1.000000000000000056e-01,8.483109425057879349e+00,1.000000000000000056e-01,1.000000000000000000e+01,7.273768172055186838e-03,0.000000000000000000e+00,7.900000000000000355e+00,3.930969828882395323e+00,1.528465748292176241e-01
1.000000000000000056e-01,6.043171884887932777e+00,9.933807022775400952e+00,8.870953170622449591e+00,9.222266694203005599e+00,2.048046052206156653e-02,5.079237174898295834e-03,7.900000000000000355e+00,2.825270108731622987e+00,1.588117060487385934e-01
1.003028612267554964e-01,1.036780174907444563e-01,7.646488006998506393e+00,1.593818495227906196e+00,1.000000000000000000e+01,7.437363594626318353e-01,7.371847182973370050e-01,7.900000000000000355e+00,4.000000000000000000e+00,2.034435604337764547e-01
8.544683058620027083e+00,1.038144432180984067e-01,9.343258929463935658e+00,1.015121821568329419e-01,1.000000000000000056e-01,6.660232215879785533e-02,9.559224584380016099e-02,5.778710892630199325e+00,3.844972734617274845e+00,1.499999999999999944e-01
1.042359728891137510e-01,7.127350878960708513e+00,1.000000000000000000e+01,3.569350924280806581e+00,7.236279651450429284e+00,0.000000000000000000e+00,1.236968884734832887e-02,7.900000000000000355e+00,2.608172116094111370e+00,1.499999999999999944e-01
3.420151782576806632e+00,1.047202595641501671e-01,1.000000000000000000e+01,1.000000000000000056e-01,9.431080088688023721e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.900000000000000355e+00,4.000000000000000000e+00,1.499999999999999944e-01
1.000000000000000000e+01,1.000000000000000056e-01,7.469473389942405284e+00,1.037548492554873358e-01,1.011236534101075252e-01,1.478100039724192238e-03,8.963277518940322708e-02,7.900000000000000355e+00,3.892309559539179453e+00,2.472364466024655760e-01
4.295470806441902489e+00,9.587477195517287498e+00,6.176551522512472303e+00,3.441038058837119884e+00,9.763268704775340368e+00,1.267356987182036709e-01,1.294193681894568321e-02,7.900000000000000355e+00,2.248562494246919119e+00,1.581870134144739981e-01
1.012468302923934388e-01,1.000000000000000056e-01,9.870517508023455733e+00,1.020885763564499255e-01,1.000000000000000000e+01,3.674913290715411257e-02,3.530923052360237374e-02,7.900000000000000355e+00,3.933863924040362559e+00,1.582544668808338051e-01
8.610512988862771167e+00,1.000000000000000056e-01,6.608243154034762590e+00,1.011728283894599845e-01,1.060484545189576411e-01,1.021867312420264712e-01,1.940967081718118492e-01,7.884483308429186543e+00,4.000000000000000000e+00,2.500000000000000000e-01
1.000000000000000000e+01,3.897285240557410102e+00,1.000000000000000000e+01,2.904424657130857956e-01,1.000000000000000056e-01,0.000000000000000000e+00,2.417124053624469804e-02,7.864192107447626867e+00,2.314987705851556665e+00,1.550196327751570124e-01
8.724620554782585025e-01,1.000000000000000056e-01,8.852317738684199355e+00,1.074505559051015524e-01,9.719696526950643900e+00,9.002956992878079559e-03,0.000000000000000000e+00,7.900000000000000355e+00,3.888069956853285269e+00,1.499999999999999944e-01
